21.11.2018,10:18:46,2.22
21.11.2018,10:19:46,2.13
21.11.2018,10:20:46,2.07
21.11.2018,10:21:46,2.1
21.11.2018,10:22:46,2.06
21.11.2018,10:23:46,2.02
21.11.2018,10:24:46,1.95
21.11.2018,10:25:46,1.94
21.11.2018,10:26:46,1.95
21.11.2018,10:27:46,1.96
21.11.2018,10:28:46,1.92
21.11.2018,10:29:46,1.97
21.11.2018,10:30:46,2.05
21.11.2018,10:31:46,2.08
21.11.2018,10:32:46,2.06
21.11.2018,10:33:46,2.09
21.11.2018,10:34:46,2.17
21.11.2018,10:35:46,2.31
21.11.2018,10:36:46,2.46
21.11.2018,10:37:46,2.49
21.11.2018,10:38:46,2.53
21.11.2018,10:39:46,2.64
21.11.2018,10:40:46,2.5
21.11.2018,10:41:46,2.41
21.11.2018,10:42:46,2.45
21.11.2018,10:43:46,2.55
21.11.2018,10:44:46,2.64
21.11.2018,10:45:46,2.65
21.11.2018,10:46:46,2.69
21.11.2018,10:47:46,2.65
21.11.2018,10:48:46,2.67
21.11.2018,10:49:46,2.76
21.11.2018,10:50:46,2.81
21.11.2018,10:51:46,2.96
21.11.2018,10:52:46,2.94
21.11.2018,10:53:46,2.85
21.11.2018,10:54:46,2.9
21.11.2018,10:55:46,3.
21.11.2018,10:56:46,3.04
21.11.2018,10:57:46,2.96
21.11.2018,10:58:46,2.93
21.11.2018,10:59:46,2.95
21.11.2018,11:00:46,2.96
21.11.2018,11:01:46,3.
21.11.2018,11:02:46,3.04
21.11.2018,11:03:46,2.93
21.11.2018,11:04:46,3.
21.11.2018,11:05:46,2.96
21.11.2018,11:06:46,2.97
21.11.2018,11:07:46,3.03
21.11.2018,11:08:46,3.07
21.11.2018,11:09:46,3.32
21.11.2018,11:10:46,3.39
21.11.2018,11:11:46,3.42
21.11.2018,11:12:46,3.51
21.11.2018,11:13:46,3.47
21.11.2018,11:14:46,3.38
21.11.2018,11:15:46,3.41
21.11.2018,11:16:46,3.44
21.11.2018,11:17:46,3.6
21.11.2018,11:18:46,3.62
21.11.2018,11:19:46,3.61
21.11.2018,11:20:46,3.64
21.11.2018,11:21:46,3.62
21.11.2018,11:22:46,3.67
21.11.2018,11:23:46,3.77
21.11.2018,11:24:46,3.82
21.11.2018,11:25:46,3.88
21.11.2018,11:26:46,3.87
21.11.2018,11:27:46,3.84
21.11.2018,11:28:46,3.76
21.11.2018,11:29:46,3.76
21.11.2018,11:30:46,3.76
21.11.2018,11:31:46,3.7
21.11.2018,11:32:46,3.72
21.11.2018,11:33:46,3.74
21.11.2018,11:34:46,3.69
21.11.2018,11:35:46,3.68
21.11.2018,11:36:46,3.72
21.11.2018,11:37:46,3.77
21.11.2018,11:38:46,3.79
21.11.2018,11:39:46,3.8
21.11.2018,11:40:46,3.8
21.11.2018,11:41:46,3.76
21.11.2018,11:42:46,3.68
21.11.2018,11:43:46,3.7
21.11.2018,11:44:46,3.73
21.11.2018,11:45:46,3.73
21.11.2018,11:46:46,3.8
21.11.2018,11:47:46,3.89
21.11.2018,11:48:46,3.95
21.11.2018,11:49:46,3.87
21.11.2018,11:50:46,3.85
21.11.2018,11:51:46,3.92
21.11.2018,11:52:46,3.99
21.11.2018,11:53:46,4.04
21.11.2018,11:54:46,4.13
21.11.2018,11:55:46,4.21
21.11.2018,11:56:46,4.29
21.11.2018,11:57:46,4.35
21.11.2018,11:58:46,4.38
21.11.2018,11:59:46,4.46
21.11.2018,12:00:46,4.54
21.11.2018,12:01:46,4.54
21.11.2018,12:02:46,4.56
21.11.2018,12:03:46,4.63
21.11.2018,12:04:46,4.6
21.11.2018,12:05:46,4.66
21.11.2018,12:06:46,4.63
21.11.2018,12:07:46,4.77
21.11.2018,12:08:46,4.9
21.11.2018,12:09:46,4.93
21.11.2018,12:10:46,5.04
21.11.2018,12:11:46,5.05
21.11.2018,12:12:46,5.07
21.11.2018,12:13:46,5.08
21.11.2018,12:14:46,5.1
21.11.2018,12:15:46,5.03
21.11.2018,12:16:46,5.04
21.11.2018,12:17:46,5.18
21.11.2018,12:18:46,5.24
21.11.2018,12:19:46,5.12
21.11.2018,12:20:46,5.18
21.11.2018,12:21:46,5.31
21.11.2018,12:22:46,5.41
21.11.2018,12:23:46,5.53
